Influencer_ID,Influencer_Name,Platform,Subscribers,Post_Categories,Country,Visits,Likes,Comments,Engagement_Rate(%),Profile_Link
INF00641,BBCNews,YouTube,15300000,Noticias y Política,Estados Unidos,54700,866,391,0.008215686274509804,http://youtube.com/channel/UC16niRr50-MSBwiO3YDb3RA
INF00642,mariale,YouTube,15300000,Unknown,México,17200,793,11,0.005254901960784313,http://youtube.com/channel/UCSyoRFkB5xkaa3ScUcBaETw
INF00643,DentalDigest,YouTube,15300000,Unknown,Estados Unidos,505200,21300,316,0.141281045751634,http://youtube.com/channel/UC7u9o8BHiJyH2_cef_nC7tQ
INF00644,zncoficial,YouTube,15200000,Unknown,Brasil,479000,8400,117,0.0560328947368421,http://youtube.com/channel/UCRRu9OXVYd5clj2Bs29gUVQ
INF00645,woodyandkleiny,YouTube,15200000,"Videojuegos, Humor",Estados Unidos,633000,55700,75,0.36694078947368425,http://youtube.com/channel/UCoGForHQAmk0_9rI9CABeYw
INF00646,zeebangla,YouTube,15200000,Unknown,India,5700,145,0,0.0009539473684210527,http://youtube.com/channel/UCeMsqI6jU9WE2ctsrbxbywQ
INF00647,SanjoyDasOfficial,YouTube,15200000,Unknown,India,1100000,55000,74,0.36232894736842103,http://youtube.com/channel/UCJxJpvWL1gxfLfM352EFatw
INF00648,AmaraQueLinda,YouTube,15200000,Vlogs diarios,Colombia,1800000,89400,208,0.5895263157894737,http://youtube.com/channel/UChq_qmwRxTMgmggitRTiIEA
INF00649,crashcourse,YouTube,15200000,Ciencia y tecnología,Estados Unidos,42200,1400,42,0.009486842105263158,http://youtube.com/channel/UCX6b17PVsYBQ0ip5gyeme-Q
INF00650,PPMussas,YouTube,15200000,Moda,México,497800,19900,400,0.13355263157894737,http://youtube.com/channel/UClnKzwo9CPkYix6V9jK4JTQ
INF00651,JamunaTVbd,YouTube,15200000,Noticias y Política,Bangladesh,12500,327,19,0.002276315789473684,http://youtube.com/channel/UCN6sm8iHiPd0cnoUardDAnw
INF00652,XpressTV,YouTube,15100000,Ciencia y tecnología,México,1100000,29100,241,0.1943112582781457,http://youtube.com/channel/UC0YFjwJc3b1otDerdv6CfWA
INF00653,MelanieMartinez,YouTube,15100000,Música y baile,Estados Unidos,344600,92700,4100,0.6410596026490066,http://youtube.com/channel/UC2YnEq5Fc5_zEO6bo0oNzCQ
INF00654,OReinoInfantil,YouTube,15100000,Música y baile,Unknown,84500,149,0,0.0009867549668874172,http://youtube.com/channel/UCooY3HgjOMWoDpIHMDM4ghQ
INF00655,vladandnikiport,YouTube,15100000,Unknown,Unknown,457200,0,0,0.0,http://youtube.com/channel/UCiuZ9qRr3mrykNmWcAPmJ0w
INF00656,AdamW,YouTube,15100000,"Animación, Humor",Estados Unidos,3600000,164100,524,1.090225165562914,http://youtube.com/channel/UC_k6e2PPDUnxEdMJC9Q044g
INF00657,E_MasterSensei,YouTube,15100000,"Películas, Videojuegos",México,623700,25100,395,0.168841059602649,http://youtube.com/channel/UC3osN7-7XJq3NEoKZIUUx0w
INF00658,AadishaktiFilms,YouTube,15100000,Música y baile,Unknown,12200,236,20,0.001695364238410596,http://youtube.com/channel/UC1Ekm042kfOFJyKaTIYOVIA
INF00659,Therichest,YouTube,15100000,Noticias y Política,Estados Unidos,5100,154,14,0.0011125827814569538,http://youtube.com/channel/UCdxi8d8qRsRyUi2ERYjYb-w
INF00660,GuiGe,YouTube,15100000,Unknown,India,93600,2800,4,0.01856953642384106,http://youtube.com/channel/UCobCsXaWsPawN22tXWH0cbw
INF00661,infobellskannadarhymes,YouTube,15000000,Educación,Unknown,189500,349,0,0.0023266666666666666,http://youtube.com/channel/UCzKWILdrVl8ZEcDzaH4kl_A
INF00662,spider_vambi,YouTube,15000000,Unknown,Japón,1100000,30900,50,0.2063333333333333,http://youtube.com/channel/UCP1vrClG-6iGuFq7ls_NBsw
INF00663,hasantarhan,YouTube,15000000,Unknown,Irán,293000,5300,4,0.035359999999999996,http://youtube.com/channel/UC7Hx-aOZVDdE5kDowHpAY2Q
INF00664,Bebefinn,YouTube,15000000,Unknown,Filipinas,2100000,15200,0,0.10133333333333333,http://youtube.com/channel/UC-cY4X2sLECUhishGNiyofQ
INF00665,jorgeemateus,YouTube,15000000,Música y baile,Brasil,33500,1500,44,0.010293333333333333,http://youtube.com/channel/UCL64gn1KZ1C-u87BGQv3b6w
INF00666,camilaloures,YouTube,15000000,"Películas, Humor",Brasil,356000,23300,364,0.15775999999999998,http://youtube.com/channel/UCvuJTWl_peL49CUfF2EAbyg
INF00667,vladandnikirus,YouTube,15000000,Juguetes,Unknown,657400,1400,0,0.009333333333333332,http://youtube.com/channel/UCppy4jafHu51iCMl-7qVbFA
INF00668,TheDodo,YouTube,14900000,Animales y mascotas,Estados Unidos,416300,13200,424,0.09143624161073825,http://youtube.com/channel/UCINb0wqPz-A0dV9nARjJlOQ
INF00669,5MinuteCraftsRecycle,YouTube,14900000,Unknown,India,4800,52,2,0.00036241610738255034,http://youtube.com/channel/UCCLVg6BI7NxDIp6GFKfFGFw
INF00670,GyanGaming,YouTube,14900000,"Videojuegos, Humor",India,106400,12300,170,0.08369127516778524,http://youtube.com/channel/UChXi_PlJkRMPYFQBOJ3MpxA
INF00671,fueledbyramen,YouTube,14900000,Música y baile,Estados Unidos,49900,1000,247,0.008369127516778523,http://youtube.com/channel/UClVrJwcIy7saPcGc1nct80A
INF00672,itowngameplay,YouTube,14900000,"Animación, Videojuegos",México,49500,3000,163,0.021228187919463088,http://youtube.com/channel/UCKmlxQVs0vHtaLldRIQ8lsA
INF00673,juliagisella,YouTube,14900000,Unknown,Estados Unidos,13800000,731800,6800,4.957046979865772,http://youtube.com/channel/UCCPsBYxLUykj5xbgOGTRzKQ
INF00674,TroomTroomRu,YouTube,14900000,"Videojuegos, Juguetes",Unknown,45900,1100,20,0.007516778523489933,http://youtube.com/channel/UCq1JpGFxcZTbbOAz010U-og
INF00675,LuliPampin,YouTube,14900000,"Música y baile, Animación",Unknown,1200000,2700,0,0.018120805369127517,http://youtube.com/channel/UCCw5Xsx3WazdczGTKJdjwPQ
INF00676,MattyBRaps,YouTube,14900000,Música y baile,Estados Unidos,68000,401,0,0.002691275167785235,http://youtube.com/channel/UCmdY1pHB-KbFYxOyhwjVeQw
INF00677,lachlan,YouTube,14900000,"Animación, Videojuegos",Estados Unidos,1600000,37300,656,0.25473825503355707,http://youtube.com/channel/UCh7EqOZt7EvO2osuKbIlpGg
INF00678,vladynikishow,YouTube,14900000,Unknown,Unknown,444900,1200,0,0.008053691275167786,http://youtube.com/channel/UCTsPDENL6UTfdIExrWO2NlQ
INF00679,vilmei,YouTube,14900000,Unknown,Indonesia,177900,0,146,0.0009798657718120805,http://youtube.com/channel/UC90xz-i20jmoZhI8RMLzzjA
INF00680,theslowmoguys,YouTube,14900000,Unknown,Estados Unidos,1600000,82400,2700,0.5711409395973154,http://youtube.com/channel/UCUK0HBIBWgM2c4vsPhkYY4w
INF00681,aljazeera,YouTube,14900000,Noticias y Política,Marruecos,20500,789,57,0.005677852348993288,http://youtube.com/channel/UCfiwzLy-8yKzIbsmZTzxDgw
INF00682,rebeccazamolo,YouTube,14900000,"Videojuegos, Humor",Estados Unidos,3500000,39200,3300,0.28523489932885904,http://youtube.com/channel/UCfw8x3VR-ElcaWW2Tg_jgSA
INF00683,MeghanTrainor,YouTube,14900000,"Películas, Humor",Estados Unidos,14100,591,51,0.004308724832214765,http://youtube.com/channel/UCkXgEcpoTE4tHsebYBouWpA
INF00684,PrestonPlayz,YouTube,14900000,"Animación, Videojuegos",Estados Unidos,1000000,17400,840,0.12241610738255033,http://youtube.com/channel/UCJZam2u1G0syq3kyqrCXrNw
INF00685,Telemundo,YouTube,14900000,Unknown,Argentina,12800,290,16,0.0020536912751677855,http://youtube.com/channel/UCajrNVKvG2xVlVcSr3GcsDA
INF00686,BigTastyAnimations,YouTube,14900000,Unknown,Estados Unidos,82200,2400,6,0.016147651006711408,http://youtube.com/channel/UC_1_bb0cj_QVAE4DVXo0mSA
INF00687,GMM25Thailand,YouTube,14900000,Unknown,Tailandia,2200,46,0,0.0003087248322147651,http://youtube.com/channel/UCTP5z0kFg6-nPcZ79gTC67Q
INF00688,majorlazer,YouTube,14900000,"Música y baile, Películas",Estados Unidos,1200000,51900,1000,0.35503355704697986,http://youtube.com/channel/UCMJ5Qf3sOvQpcYiai1Noa3Q
INF00689,auron,YouTube,14800000,"Películas, Animación",México,1100000,51300,989,0.3533040540540541,http://youtube.com/channel/UCFR2oaNj02WnXkOgLH0iqOA
INF00690,sportsnation,YouTube,14800000,Deportes,Estados Unidos,72500,2700,25,0.01841216216216216,http://youtube.com/channel/UCQZi2YXSxc6BSK4mZHql8ag
INF00691,itsDrRyan,YouTube,14800000,Unknown,Estados Unidos,465200,18600,283,0.12758783783783784,http://youtube.com/channel/UC26FEMwAAjj8jfNbuVdFMBQ
INF00692,klara_tania,YouTube,14800000,"Películas, Animación",Indonesia,1300000,66900,114,0.4527972972972973,http://youtube.com/channel/UC4rHBMP2rGPuFk9F-JlGzbQ
INF00693,StrayKids,YouTube,14800000,"Música y baile, Películas",Estados Unidos,1100000,217900,2300,1.4878378378378379,http://youtube.com/channel/UC9rMiEjNaCSsebs31MRDCRA
INF00694,DEVKeExperiment,YouTube,14800000,Unknown,Unknown,1500000,38800,38,0.26241891891891894,http://youtube.com/channel/UC7cJxW7yAupoqacEMBgFp1A
INF00695,facts806,YouTube,14800000,Unknown,Egipto,34400,1300,36,0.009027027027027028,http://youtube.com/channel/UCBzrJ1zGf9-0cd5-n7sBraQ
INF00696,dropout,YouTube,14800000,"Películas, Humor",Estados Unidos,327500,15800,407,0.10950675675675675,http://youtube.com/channel/UCPDXXXJj9nax0fr0Wfc048g
INF00697,NobruTV,YouTube,14800000,"Películas, Animación",Brasil,519100,50000,170,0.3389864864864865,http://youtube.com/channel/UCqWmLengIKFXRjuL1YyXNSg
INF00698,LikeNastya_Stories,YouTube,14700000,"Animación, Juguetes",Unknown,81800,368,0,0.0025034013605442175,http://youtube.com/channel/UCcqANnGO-HUapcmL2zyEI0g
INF00699,ZigandSharko,YouTube,14700000,Unknown,Unknown,127000,1700,0,0.011564625850340137,http://youtube.com/channel/UCcKJJuOe2tOqgrKw0Gks-sw
INF00700,MartinGarrix,YouTube,14700000,Música y baile,Estados Unidos,42500,3500,140,0.024761904761904763,http://youtube.com/channel/UC5H_KXkPbEsGs0tFt8R35mA
INF00701,facts806,YouTube,14700000,Unknown,Egipto,35100,1800,56,0.012625850340136056,http://youtube.com/channel/UCBzrJ1zGf9-0cd5-n7sBraQ
INF00702,dropout,YouTube,14700000,"Películas, Humor",Estados Unidos,47300,3300,140,0.023401360544217688,http://youtube.com/channel/UCPDXXXJj9nax0fr0Wfc048g
INF00703,zeetvtelugu,YouTube,14700000,Unknown,India,3000,75,0,0.0005102040816326531,http://youtube.com/channel/UC3PYGKK29qJ0zu-eEthHK4g
INF00704,FACTFIREKING,YouTube,14700000,Unknown,Unknown,350400,45900,221,0.31374829931972786,http://youtube.com/channel/UCwnAOMuBD6NJVkyBn2Jg4IQ
INF00705,CrescendocomLuluca,YouTube,14700000,Animación,Brasil,638800,30700,1700,0.2204081632653061,http://youtube.com/channel/UCnrGkE2AmBAv6Vxj6kjf1jg
INF00706,AlexaRivera,YouTube,14700000,"Animación, Humor",Estados Unidos,2600000,46900,2600,0.336734693877551,http://youtube.com/channel/UCPpATKqmMV-CNRNWYaDUwiA
INF00707,Compot,YouTube,14700000,Videojuegos,Rusia,1100000,44800,2000,0.3183673469387755,http://youtube.com/channel/UC0cWWruNMb95iCBEOzPnjRA
INF00708,luismendez1405,YouTube,14700000,Unknown,México,262900,35100,466,0.2419455782312925,http://youtube.com/channel/UCJFbtOu0MKbZOzhJ2fWdnXQ
INF00709,BobonSantoso,YouTube,14700000,"Música y baile, Películas",Indonesia,205400,8100,512,0.05858503401360544,http://youtube.com/channel/UCCeJqNJdhaydrlubVLzyErQ
INF00710,reactiontime,YouTube,14700000,"Animación, Humor",Estados Unidos,2700000,96500,312,0.6585850340136055,http://youtube.com/channel/UChM5Ff2yVeIZ16EWiB081cg
INF00711,bibotoysrus,YouTube,14700000,"Animación, Juguetes",Unknown,110100,0,0,0.0,http://youtube.com/channel/UCqk10y8p4_QVUT9e5LWKkdg
INF00712,TommyInnit,YouTube,14700000,"Videojuegos, Humor",Estados Unidos,744100,96000,4000,0.6802721088435374,http://youtube.com/channel/UC5p_l5ZeB_wGjO_yDXwiqvw
INF00713,NickPro,YouTube,14600000,Deportes,Estados Unidos,926200,15600,130,0.10773972602739726,http://youtube.com/channel/UChCBHudFoBnsF0O1flPXqiQ
INF00714,crazyfrog,YouTube,14600000,"Música y baile, Animación",Estados Unidos,452000,7100,128,0.0495068493150685,http://youtube.com/channel/UC4XR0EZ0oHwSV2XhhShzX5A
INF00715,MARIANAMIAMORCH,YouTube,14600000,Películas,México,782700,51600,459,0.35656849315068495,http://youtube.com/channel/UCwm_7WWX8mQ1kjSRzAnD0iQ
INF00716,user-ts8yv9np7m,YouTube,14600000,"Películas, Humor",Unknown,2400,6,0,4.1095890410958905e-05,http://youtube.com/channel/UCraaN4FiNe7l3F4XR6s246A
INF00717,IDEIASINCRIVEIS,YouTube,14500000,Unknown,Brasil,10000,88,2,0.0006206896551724138,http://youtube.com/channel/UCcQeJmGXpa_t03Zjrl8Aq4g
INF00718,boramtubetoysreview9575,YouTube,14500000,"Películas, Juguetes",Unknown,8800,77,0,0.0005310344827586207,http://youtube.com/channel/UC3pnQ7MHDABUFungNcMQ7dA
INF00719,jomyproductionshorts,YouTube,14500000,Unknown,India,424700,17200,40,0.11889655172413792,http://youtube.com/channel/UC_cdxikvfl_ntmtW6loibKA
INF00720,geonews,YouTube,14500000,Unknown,Pakistán,1500,31,1,0.0002206896551724138,http://youtube.com/channel/UC_vt34wimdCzdkrzVejwX9g
INF00721,legendaefunk,YouTube,14500000,"Música y baile, Animación",Brasil,4200,150,9,0.0010965517241379311,http://youtube.com/channel/UCgO5cJ4sL1um054gGYusjiA
INF00722,ComePlayWithMe,YouTube,14500000,"Películas, Juguetes",Unknown,1100000,0,0,0.0,http://youtube.com/channel/UCQ00zWTLrgRQJUb8MHQg21A
INF00723,Jazzghost,YouTube,14500000,"Animación, Videojuegos",Brasil,1200000,58100,2200,0.41586206896551725,http://youtube.com/channel/UCIXguhHCl8eDTkXpEuiGPUA
INF00724,WishFM1075official,YouTube,14500000,Música y baile,Filipinas,51900,1200,142,0.009255172413793103,http://youtube.com/channel/UCdfq8-581QVUtVsa8ChVnDQ
INF00725,LillySingh,YouTube,14500000,"Animación, Humor",Estados Unidos,34100,2100,26,0.014662068965517241,http://youtube.com/channel/UCfm4y4rHF5HGrSr-qbvOwOg
INF00726,RosannaPansino,YouTube,14500000,DIY y Life Hacks,Estados Unidos,176900,6100,448,0.04515862068965517,http://youtube.com/channel/UCjwmbv6NE4mOh8Z8VhPUx1Q
INF00727,airrack,YouTube,14500000,"Videojuegos, Humor",Estados Unidos,3000000,121400,3000,0.8579310344827586,http://youtube.com/channel/UCyps-v4WNjWDnYRKmZ4BUGw
INF00728,MauMcMahon,YouTube,14500000,Unknown,México,1900000,114600,923,0.7967103448275862,http://youtube.com/channel/UCAQB-fgOrLlUm149S3oArOg
INF00729,cyprien,YouTube,14500000,"Películas, Animación",Francia,1900000,208200,4300,1.4655172413793103,http://youtube.com/channel/UCyWqModMQlbIo8274Wh_ZsQ
INF00730,tseriesregional,YouTube,14500000,Música y baile,India,3300,60,5,0.0004482758620689655,http://youtube.com/channel/UCy2fvV-mH_4AcIgqnLg9uDw
INF00731,nehakakkar,YouTube,14500000,Música y baile,India,5400000,215700,815,1.493206896551724,http://youtube.com/channel/UCicMnWThgzNjUmqpd-nUTXQ
INF00732,veritasium,YouTube,14500000,Ciencia y tecnología,Estados Unidos,2300000,108000,4800,0.7779310344827586,http://youtube.com/channel/UCHnyfMqiRRG1u-2MsSQLbXA
INF00733,ETVJabardasth,YouTube,14500000,Humor,India,85300,1700,3,0.011744827586206897,http://youtube.com/channel/UCnoqvTW4YZExfDeq7_Wmd-w
INF00734,karameeshchannel,YouTube,14500000,Música y baile,Jordania,200200,1100,0,0.007586206896551724,http://youtube.com/channel/UCZ7V5FSAdPkRjPf64pPx9-Q
INF00735,dangmattsmith,YouTube,14500000,"Animación, Humor",Unknown,69000,2200,398,0.017917241379310344,http://youtube.com/channel/UCe56RtxwepRSyZ-b--SedOw
INF00736,PetsSwag,YouTube,14500000,Unknown,Estados Unidos,263200,7100,60,0.049379310344827586,http://youtube.com/channel/UCZ_r5HesKAr9EJInthnPSoA
INF00737,nikkietutorials,YouTube,14500000,"Diseño/arte, Belleza",Estados Unidos,443800,39600,412,0.2759448275862069,http://youtube.com/channel/UCzTKskwIc_-a0cGvCXA848Q
INF00738,thinkmusicofficial,YouTube,14500000,Música y baile,India,60600,1700,11,0.0118,http://youtube.com/channel/UCLbdVvreihwZRL6kwuEUYsA
INF00739,Drawblogs,YouTube,14400000,"Películas, Animación",México,8600,377,23,0.002777777777777778,http://youtube.com/channel/UCkuPobJMx7DPUdwlVo1TFfA
INF00740,rupalchoudharytd,YouTube,14400000,Unknown,India,113500,4500,27,0.0314375,http://youtube.com/channel/UCk6UfPfvT_zbR4yOk0xyoqA
INF00741,BieTheSka,YouTube,14300000,Unknown,Tailandia,138500,3500,109,0.02523776223776224,http://youtube.com/channel/UCjVb9mJZTeuPLN4hOjmvQnw
INF00742,Narobeauty,YouTube,14300000,Unknown,Iraq,3500000,220300,18400,1.6692307692307693,http://youtube.com/channel/UCWXYdNyGX01rnTB-tQci8JQ
INF00743,ATRO55,YouTube,14300000,Unknown,Iraq,376400,39200,3200,0.2965034965034965,http://youtube.com/channel/UCjf3ZSi7xMu8O9frZZ8FEGg
INF00744,OQueNaoDizerOficial,YouTube,14300000,"Películas, Animación",Brasil,71500,6300,77,0.0445944055944056,http://youtube.com/channel/UC19aAr6UojQesIVCBsXJGIw
INF00745,scottsreality,YouTube,14300000,Unknown,Estados Unidos,1500000,41200,237,0.2897692307692308,http://youtube.com/channel/UCFXZBGS7J0IDINQc8xtMqCg
INF00746,GrandmasterJinBodhi,YouTube,14300000,Animación,Singapur,25400,746,132,0.0061398601398601396,http://youtube.com/channel/UCBuBSRtY41VzSkP_RR3IVoQ
INF00747,RaptorGamer,YouTube,14300000,"Animación, Videojuegos",México,112300,9200,302,0.06644755244755245,http://youtube.com/channel/UCS4OZlj8753fezBtH62TRDg
INF00748,theHacksmith,YouTube,14300000,Videojuegos,Estados Unidos,106500,5100,64,0.03611188811188811,http://youtube.com/channel/UCjgpFI5dU-D1-kh9H1muoxQ
INF00749,GoldminesPremiere,YouTube,14300000,Unknown,Unknown,8300,154,0,0.0010769230769230769,http://youtube.com/channel/UCvUctuMp58UD_kQtcWcNCjw
INF00750,kidstvindia,YouTube,14300000,Juguetes,Unknown,34700,98,0,0.0006853146853146852,http://youtube.com/channel/UCZbTuDplLcBb4bTHa_-5_UA
INF00751,atlanticrecords,YouTube,14300000,Unknown,Estados Unidos,6100,241,7,0.0017342657342657342,http://youtube.com/channel/UCe4LM_eKc9ywRmVuBm5pjQg
INF00752,Mythpat,YouTube,14300000,Unknown,India,1500000,108200,4400,0.7874125874125874,http://youtube.com/channel/UCx6F-rETGiz7xf_vkMmX2yQ
INF00753,SuperPolina,YouTube,14300000,Unknown,Rusia,53700,102,0,0.0007132867132867133,http://youtube.com/channel/UCE76CBkDX591pxzps6bySOw
INF00754,TVAnaEmilia,YouTube,14300000,Unknown,México,29600,1200,84,0.008979020979020978,http://youtube.com/channel/UCdPyv-GXDxlOeonqYKtKMSQ
INF00755,Acenix,YouTube,14300000,"Animación, Videojuegos",México,580800,21200,497,0.15172727272727274,http://youtube.com/channel/UCH3h4jRKn3lJo0uORqqESPg
INF00756,LizaBaez,YouTube,14200000,Unknown,México,2000000,162900,1000,1.154225352112676,http://youtube.com/channel/UCoWpURVabfgqPUeKljAaEOA
INF00757,linhnhishorts,YouTube,14200000,Unknown,Estados Unidos,322200,6000,4,0.04228169014084507,http://youtube.com/channel/UCuiyUjYZyG24sgzBG0P6WsQ
INF00758,penguinz0,YouTube,14200000,Películas,Estados Unidos,1600000,84300,3800,0.6204225352112676,http://youtube.com/channel/UCq6VFHwMzcMXbuKyG7SQYIg
INF00759,trapcity,YouTube,14200000,Música y baile,Estados Unidos,18000,817,31,0.0059718309859154925,http://youtube.com/channel/UC65afEgL62PGFWXY7n6CUbA
INF00760,AM3NlC,YouTube,14100000,Coches y vehículos,Brasil,229800,20300,237,0.14565248226950353,http://youtube.com/channel/UCrGnb5RdHA9M6WGmBGYo4ZQ
INF00761,thef2,YouTube,14100000,Deportes,Reino Unido,711800,20600,355,0.14861702127659573,http://youtube.com/channel/UCKvn9VBLAiLiYL4FFJHri6g
INF00762,DesiGamers_,YouTube,14100000,Unknown,India,588900,77300,3100,0.5702127659574469,http://youtube.com/channel/UCuApqv2tNQ73S7gcfrfCSDw
INF00763,AlArabiya,YouTube,14100000,Noticias y Política,Marruecos,13100,254,27,0.0019929078014184398,http://youtube.com/channel/UCahpxixMCwoANAftn6IxkTg
INF00764,refugiomental6032,YouTube,14100000,Películas,Argentina,80200,1300,19,0.009354609929078014,http://youtube.com/channel/UCgQRN9EO5ksPZjs7EasIftQ
INF00765,WanasahTV1,YouTube,14100000,"Películas, Animación",Unknown,200100,916,0,0.00649645390070922,http://youtube.com/channel/UCiRfBu1ymNpygUgpvGzVr_w
INF00766,bigchungusYT,YouTube,14100000,Unknown,Argentina,7400000,571600,4500,4.085815602836879,http://youtube.com/channel/UCoHeIbwuvZ4qIt6lJ-msU1A
INF00767,blockbustermovies7960,YouTube,14100000,Vlogs diarios,India,8700,173,2,0.0012411347517730497,http://youtube.com/channel/UCW3VI9s3Dw8o1ekgjI3FCzw
INF00768,LittleTreehouseNurseryRhymes,YouTube,14100000,"Juguetes, Coches y vehículos",Unknown,48900,99,0,0.000702127659574468,http://youtube.com/channel/UCpzYfBXbEHHQHU2e89jM9Tg
INF00769,MasterskayaNastroeny,YouTube,14100000,"Películas, Videojuegos",Rusia,282400,4300,92,0.031148936170212763,http://youtube.com/channel/UCRW3VLiVep5Ud4Ovhj2eUyA
INF00770,gmanews,YouTube,14100000,Noticias y Política,Filipinas,3600,63,1,0.00045390070921985816,http://youtube.com/channel/UCqYw-CTd1dU2yGI71sEyqNw
INF00771,RighttoShiksha,YouTube,14100000,Unknown,India,402700,46600,95,0.33117021276595743,http://youtube.com/channel/UCl-k7PGX6Cu-Kygzl5XpxhA
INF00772,Infobellsrhymes,YouTube,14000000,"Juguetes, Coches y vehículos",Unknown,33600,480,0,0.0034285714285714284,http://youtube.com/channel/UCU_AsfgtKjwR4qaSwgsWn-w
INF00773,jtcasey,YouTube,14000000,"Animación, Humor",Estados Unidos,390600,17400,292,0.12637142857142858,http://youtube.com/channel/UCTGOuh9b_Su2k5xEARHCQQA
INF00774,CznBurak,YouTube,14000000,Vlogs diarios,Turquía,341500,17800,296,0.12925714285714285,http://youtube.com/channel/UCUcfej7lPDoeqTlferD2mcw
INF00775,LaGranjadelBorrego,YouTube,14000000,Unknown,Colombia,1500000,145900,518,1.045842857142857,http://youtube.com/channel/UCSvaaQGkoOmISS54UCITg4w
INF00776,itsbrothersvlog,YouTube,14000000,Unknown,India,1200000,0,13,9.285714285714286e-05,http://youtube.com/channel/UCrFBMpfAfSUDadcOBzwP0pw
INF00777,ryan,YouTube,14000000,Películas,Estados Unidos,2100000,140100,1100,1.0085714285714287,http://youtube.com/channel/UCnmGIkw-KdI0W5siakKPKog
INF00778,lunomosik,YouTube,13900000,Videojuegos,Rusia,1400000,33700,1600,0.25395683453237405,http://youtube.com/channel/UCdKEBeInDzinQ6MG2HkF7Gw
INF00779,nishamadhulika,YouTube,13900000,Comida y bebida,India,235600,3200,417,0.02602158273381295,http://youtube.com/channel/UCgoxyzvouZM-tCgsYzrYtyg
INF00780,adeletsami3286,YouTube,13900000,"Animación, Humor, Juguetes",Francia,20700,80,0,0.0005755395683453237,http://youtube.com/channel/UCPalOwaTaSwFS4PANDNv7Zg
